time,v
0,0.0
5,0.0624143831950222
10,0.124414481328448
15,0.1856908918809193
20,0.2459765366681219
25,0.3050364124091674
30,0.3626647052098903
35,0.4186838557884257
40,0.4729437714769937
45,0.5253209832705961
50,0.5757176820750424
55,0.6240603495847699
60,0.6702983694953037
65,0.714402180612236
70,0.7563613760032012
75,0.7961827822766927
80,0.83388843844304
85,0.869513540489058
90,0.9031045565152512
95,0.934717352725774
100,0.964415386570441
105,0.9922681368290502
110,1.01834960881172
115,1.042736996715921
120,1.065509444113733
125,1.086747118758856
130,1.106530270311482
135,1.124938471852511
140,1.142049949890389
145,1.157941156154417
150,1.172686304421274
155,1.18635704713463
160,1.199022214527042
165,1.210747701239064
170,1.221596320183565
175,1.231627742948459
180,1.240898475950657
185,1.249461910212261
190,1.257368349661365
195,1.264665082916756
200,1.271396471730284
205,1.277604069407503
210,1.283326745439632
215,1.28860078032152
220,1.293459975020873
225,1.297935752193246
230,1.302057287364181
235,1.305851859801149
240,1.309344667858261
245,1.312559098404563
250,1.315516785545082
255,1.318237838135333
260,1.320740811267968
265,1.323042852446805
270,1.325159923414668
275,1.327106563909452
280,1.328896364419261
285,1.330541857629794
290,1.332054438612901
295,1.333444815072499
300,1.334722751061163
305,1.335897210211643
310,1.336976585731334
315,1.337968429457903
320,1.338879830959049
325,1.339717317024865
330,1.340486758115657
335,1.341193725374364
340,1.341843259522583
345,1.342439965560898
350,1.342988186037057
355,1.343491787633579
360,1.343954412545432
365,1.344379410673646
370,1.344769780547897
375,1.345128374793188
380,1.345457769110748
385,1.345760312752079
390,1.346038225105093
395,1.346293475095289
400,1.346527920362815
