time,v
0,0.0
5,0.0623643548367655
10,0.124074994660329
15,0.1846512863293497
20,0.2436907744479754
25,0.3008545366277062
30,0.3558635147183064
35,0.4084962526204072
40,0.4585862900269174
45,0.5060185685316066
50,0.550725257525722
55,0.5926807724090181
60,0.6318964635603834
65,0.668415151688152
70,0.7023057380443721
75,0.7336580459865112
80,0.7625780181195679
85,0.7891833638298698
90,0.8135997144858742
95,0.8359573056516629
100,0.8563881768837921
105,0.8750238620331523
110,0.8919935324312542
115,0.9074225483653215
120,0.9214313697831517
125,0.9341347730647376
130,0.9456413331829392
135,0.9560531172374211
140,0.9654655542907316
145,0.9739674445766394
150,0.981641076888292
155,0.9885624586753798
160,0.994801575479586
165,1.000422586475097
170,1.005484073041816
175,1.010039721042752
180,1.014138439116871
185,1.017824670945596
190,1.021138838990766
195,1.024117611758904
200,1.026794266412781
205,1.029198875819934
210,1.031358649056044
215,1.033298158445525
220,1.03503956341656
225,1.036602869416737
230,1.038006082292171
235,1.039265454211659
240,1.040395585624998
245,1.041409663617195
250,1.042319499769976
255,1.043135778515819
260,1.04386803771469
265,1.044524917267412
270,1.045114111985024
275,1.045642597790101
280,1.046116579437283
285,1.046541686325772
290,1.04692291804499
295,1.047264816779591
300,1.047571407603701
305,1.04784635327294
310,1.048092892660375
315,1.048313976363942
320,1.048512210349942
325,1.048689969915146
330,1.048849351600206
335,1.048992267535937
340,1.04912040390166
345,1.049235300168987
350,1.049338312039384
355,1.049430678591959
360,1.049513489725355
365,1.049587742173244
370,1.049654312209578
375,1.049713999880802
380,1.049767497517922
385,1.04981543923355
390,1.049858390889594
395,1.049896864020496
400,1.049931322913865
