time,v
0,0.0
5,0.0623772158501174
10,0.12416226886611
15,0.1849179670908502
20,0.2442753658189182
25,0.3019201220198636
30,0.3575891165584793
35,0.4110686862580744
40,0.4621926359831424
45,0.5108396790528872
50,0.5569302718745827
55,0.600422850455957
60,0.6413096797536803
65,0.6796125031236027
70,0.7153781491455458
75,0.7486742387557571
80,0.7795850987823378
85,0.8082079698843634
90,0.8346495715613386
95,0.8590230588581184
100,0.881445380592512
105,0.9020350313404236
110,0.9209101787106174
115,0.9381871385861444
120,0.953979159843424
125,0.9683955032706594
130,0.9815407526228954
135,0.9935143371706896
140,1.004410229410038
145,1.014316787641133
150,1.023316716120056
155,1.031487118662234
160,1.038899639199449
165,1.045620675351327
170,1.051711513293767
175,1.057228500792588
180,1.062223409903388
185,1.066743971627174
190,1.070833675894264
195,1.074532384151438
200,1.077876477030583
205,1.08089915936778
210,1.083630715664263
215,1.086098605847032
220,1.088327923041303
225,1.090341309964375
230,1.09215946246932
235,1.093801005524669
240,1.095282969796712
245,1.096620638013758
250,1.097827999356401
255,1.098917590641128
260,1.099900858564856
265,1.100788085555016
270,1.101588612534659
275,1.102310863968528
280,1.102962452560396
285,1.103550270759278
290,1.104080520970604
295,1.104558837145532
300,1.104990270351755
305,1.105379423923966
310,1.105730408394785
315,1.10604698233435
320,1.106332489717762
325,1.106589995819682
330,1.106822221290856
335,1.107031663713837
340,1.107220536756261
345,1.107390874906253
350,1.107544479010186
355,1.107683006201962
360,1.107807921292427
365,1.107920573449422
370,1.108022154277231
375,1.108113760895022
380,1.108196364482074
385,1.108270854967095
390,1.108338016346359
395,1.108398558209007
400,1.108453122950315
