time,v
0,0.0
5,0.0624030559737822
10,0.1243373327010587
15,0.1854540063462742
20,0.2454539918777453
25,0.3040767011996575
30,0.3610969403176462
35,0.4163238378159542
40,0.4695997866049273
45,0.5207991940948372
50,0.569827097665185
55,0.616617077733426
60,0.6611292558905948
65,0.7033478102373713
70,0.7432782862488313
75,0.7809450828533252
80,0.8163887635703728
85,0.8496635430764766
90,0.8808348345207943
95,0.9099769780569764
100,0.937171173243699
105,0.962503585021901
110,0.9860636739957782
115,1.00794274215063
120,1.028232649261855
125,1.047024776137336
130,1.064409149916371
135,1.08047371491307
140,1.095303763224548
145,1.108981503024531
150,1.121585716904739
155,1.133191557718757
160,1.143870408286823
165,1.153689805615253
170,1.162713430699466
175,1.171001147656491
180,1.178609071669072
185,1.185589695025184
190,1.191992031605647
195,1.197861702541668
200,1.203241053231388
205,1.208169290004947
210,1.212682955238044
215,1.216815760952596
220,1.220598842587894
225,1.224060981658946
230,1.227228731896467
235,1.230126539883666
240,1.232776986146553
245,1.235200784281593
250,1.237416972761687
255,1.239443124729108
260,1.241295226890293
265,1.242988115360403
270,1.244535260433358
275,1.245949093976106
280,1.247241013749328
285,1.248421380960182
290,1.249499829485463
295,1.250485005032458
300,1.251384987527352
305,1.252207088297373
310,1.252957983991354
315,1.253643861992576
320,1.254270264541204
325,1.254842380149592
330,1.255364861528488
335,1.255842008440643
340,1.256277757693432
345,1.256675657780066
350,1.257039026971607
355,1.257370813257058
360,1.257673784226643
365,1.257950433372357
370,1.258203031329744
375,1.258433686704433
380,1.258644277650822
385,1.258836568078172
390,1.25901213364303
395,1.259172430050725
400,1.259318790647296
