time,v
0,0.0
5,0.0624051151282007
10,0.1243513519301846
15,0.1854970269633776
20,0.2455488176192409
25,0.3042506964341476
30,0.3613808678899632
35,0.4167507256131535
40,0.4702038500479765
45,0.5216148393036012
50,0.5708880002935336
55,0.6179554329742699
60,0.6627751581477405
65,0.7053286790799429
70,0.7456185159750954
75,0.7836657757330118
80,0.8195076047967438
85,0.853194709133839
90,0.8847890735792814
95,0.9143617518556366
100,0.9419907607052028
105,0.9677593379697086
110,0.9917542693218248
115,1.014064439710365
120,1.034779514339622
125,1.05398901961982
130,1.071781382553811
135,1.088243200261442
140,1.103458612853287
145,1.117508952865941
150,1.130472342614013
155,1.142423449551888
160,1.15343330758229
165,1.163569289117645
170,1.172895036133913
175,1.18147047935386
180,1.189351890522414
185,1.196591999752644
190,1.203240088649092
195,1.209342121730257
200,1.214940897295784
205,1.22007622307649
210,1.224785035140163
215,1.229101516954868
220,1.233057285646559
225,1.236681555626723
230,1.240001467934412
235,1.243041947843446
240,1.245825983836936
245,1.248374745674342
250,1.250707839425425
255,1.252843110648353
260,1.254797153476128
265,1.256585214607488
270,1.258221072049432
275,1.259717663222176
280,1.26108670651015
285,1.262338901369916
290,1.263484249598733
295,1.264531678208308
300,1.265489549216488
305,1.266365522165236
310,1.267166441791229
315,1.267898795112973
320,1.268568411259698
325,1.269180587481338
330,1.269740319409806
335,1.270252000120194
340,1.270719775418298
345,1.271147438363756
350,1.271538345706796
355,1.271895701009608
360,1.272222370950626
365,1.272520954072801
370,1.272793905243405
375,1.273043378120274
380,1.273271405527056
385,1.273479848890584
390,1.273670347881477
395,1.273844474942199
400,1.274003633155099
