time,v
0,0.0
5,0.0624071744338784
10,0.1243653746218634
15,0.1855400695521919
20,0.2456437243086604
25,0.3044249123890116
30,0.3616652919959162
35,0.4171785901420824
40,0.4708096531362203
45,0.5224333567748932
50,0.5719533808243499
55,0.6193004232193661
60,0.6644304422696069
65,0.7073223561321921
70,0.7479757079219457
75,0.78640835205939
80,0.82265402701663
85,0.8567599692315845
90,0.888784720528486
95,0.9187959913279266
100,0.9468686191814932
105,0.9730828613724072
110,0.9975227584500956
115,1.020274706788209
120,1.041426153618156
125,1.061064673106275
130,1.079277006807242
135,1.096148324057823
140,1.111761582658936
145,1.12619715913408
150,1.139532430783127
155,1.151841512117938
160,1.163195056740808
165,1.173660209905081
170,1.183300521805816
175,1.192175949005593
180,1.200342889715874
185,1.207854286397097
190,1.214759704643725
195,1.221105451717116
200,1.226934716415588
205,1.232287736882617
210,1.237201905638109
215,1.241711882320582
220,1.24584976661147
225,1.249645260323196
230,1.25312602013517
235,1.25631745281199
240,1.259243038322567
245,1.261924432648415
250,1.264381698778333
255,1.266633155290536
260,1.268695833019417
265,1.270585402092002
270,1.272316063710349
275,1.273901142548433
280,1.275352736365683
285,1.276681908994866
290,1.277898999598829
295,1.279013267093169
300,1.280033380269939
305,1.280967289558815
310,1.281822121014752
315,1.282604620420949
320,1.283320864055405
325,1.283976383004581
330,1.284576390580578
335,1.285125486441761
340,1.285628009471035
345,1.286087933936505
350,1.286508786843332
355,1.286893930875061
360,1.287246381772285
365,1.287568877556596
370,1.287864003501478
375,1.288134034935642
380,1.288381118563375
385,1.288607222156228
390,1.288814084084119
395,1.289003369578144
400,1.289176567788001
