time,v
0,0.0
5,0.062373099697814
10,0.1241343264600562
15,0.1848325370325576
20,0.2440879595659332
25,0.3015782246958725
30,0.3570348959915481
35,0.4102415695058385
40,0.4610316863973959
45,0.5092856857181756
50,0.5549275130829372
55,0.5979204923391359
60,0.6382628155724813
65,0.6759828485242233
70,0.7111344214573294
75,0.7437922585852742
80,0.7740476588351062
85,0.8020045188576034
90,0.8277757593851873
95,0.8514801852527684
100,0.8732397836686928
105,0.8931774475725894
110,0.9114150995215812
115,0.9280721838180612
120,0.943264489329079
125,0.9571032627460562
130,0.9696945719356072
135,0.9811388809078886
140,0.991530801512062
145,1.000958986388142
150,1.009506140846722
155,1.017249123353951
160,1.024259141724173
165,1.030601975399029
170,1.036338141038154
175,1.041523102026165
180,1.046207820750154
185,1.050438967268782
190,1.054259069167238
195,1.057706966129493
200,1.060818030706902
205,1.063624472023802
210,1.066155559603591
215,1.068437817167899
220,1.070495371723431
225,1.072349990600823
230,1.074021483643957
235,1.075527673854231
240,1.076884793209147
245,1.078107400141035
250,1.079208781373798
255,1.080200802233272
260,1.081094320331458
265,1.081898993429106
270,1.082623672680101
275,1.083276214517725
280,1.083863821327339
285,1.0843928803064
290,1.084869248913669
295,1.085298115413598
300,1.085684242717981
305,1.086031842397022
310,1.086344782095158
315,1.086626486711084
320,1.086880086421244
325,1.087108367977136
330,1.087313863497389
335,1.087498839077791
340,1.087665343612939
345,1.08781521885356
350,1.087950122932119
355,1.088071552306816
360,1.088180848655953
365,1.088279227438845
370,1.088367774196495
375,1.088447475590312
380,1.088519210101733
385,1.088583774715753
390,1.08864186800924
395,1.08869413068833
400,1.088741137606287
