time,v
0,0.0
5,0.0624185033193176
10,0.1244425757724136
15,0.1857771402037916
20,0.246167107259297
25,0.3053869825990565
30,0.3632384731144279
35,0.4195493371851003
40,0.4741728606690966
45,0.5269871340843532
50,0.5778938694825794
55,0.6268176455466573
60,0.6737046905340232
65,0.7185209809536721
70,0.7612507395953313
75,0.8018946394080964
80,0.840468315070639
85,0.8770002487999805
90,0.9115300320157697
95,0.9441068376288214
100,0.9747871801254888
105,1.003634598563536
110,1.030716457685763
115,1.056105135786422
120,1.079873747920511
125,1.102099002566258
130,1.122856756249519
135,1.142222636702752
140,1.160270921308995
145,1.177075807284486
150,1.192709139190348
155,1.20724165142634
160,1.220740089999887
165,1.233270015079865
170,1.244892308560974
175,1.255667522110336
180,1.265651406727737
185,1.274897242107314
190,1.283454937881904
195,1.291372573280876
200,1.298694877251799
205,1.305464723102578
210,1.311721091312115
215,1.317501666837026
220,1.322840192222783
225,1.327770120676091
230,1.332320954321829
235,1.336520965421106
240,1.340396291170272
245,1.343971463218651
250,1.347269206491778
255,1.350310459290629
260,1.35311467540713
265,1.355699836799247
270,1.358082629798611
275,1.360278635311849
280,1.362302251084207
285,1.364166971280229
290,1.365885183804331
295,1.36746839003824
300,1.368927135795149
305,1.37027117256421
310,1.371509378652995
315,1.372649885264692
320,1.37370031105792
325,1.374667715240282
330,1.37555861393701
335,1.376378838196457
340,1.377133988529789
345,1.377829236732783
350,1.378469431219905
355,1.379059091052685
360,1.379601893893592
365,1.380101580917091
370,1.380561612582325
375,1.380985342349914
380,1.381375752561651
385,1.381735094088358
390,1.38206576833887
395,1.382369959881933
400,1.382650022216586
