time,v
0,0.0
5,0.0623638405160118
10,0.1240715064932768
15,0.1846406367079531
20,0.2436674551001376
25,0.3008120866985911
30,0.3557948757895725
35,0.4083941022692896
40,0.4584433464448178
45,0.5058278508658272
50,0.5504803015639027
55,0.5923757939246902
60,0.631526473286154
65,0.6679760245768795
70,0.7017942417743683
75,0.7330718347610877
80,0.7619155985092846
85,0.7884440394915413
90,0.8127835160797875
95,0.8350649114706591
100,0.8554208288509384
105,0.8739832808907458
110,0.8908818351215394
115,0.9062421696727286
120,0.9201849895058418
125,0.9328252526592944
130,0.9442716555638532
135,0.954626335838595
140,0.9639847497094828
145,0.972435687621664
150,0.9800613979304784
155,0.9869378247674372
160,0.9931348672100953
165,0.9987165802529716
170,1.003741428714255
175,1.008262997571654
180,1.012330053259255
185,1.015986918363226
190,1.019273887937963
195,1.022227502077008
200,1.024880917893525
205,1.027264077164903
210,1.029404081892057
215,1.031325379172236
220,1.033050031035885
225,1.034597928884936
230,1.035986991259477
235,1.037233367492647
240,1.038351581890185
245,1.039354729132622
250,1.040254555014476
255,1.04106166235133
260,1.041785531678393
265,1.042434732431755
270,1.043016909244892
275,1.043538977984214
280,1.044007099877179
285,1.044426853197263
290,1.044803200223887
295,1.04514063961627
300,1.04544316459283
305,1.04571440107119
310,1.045957560673378
315,1.04617556307812
320,1.046370990957482
325,1.046546193773843
330,1.046703248266077
335,1.046844044983029
340,1.04697025336198
345,1.047083394847349
350,1.047184811010896
355,1.047275725913414
360,1.047357217530159
365,1.047430270126774
370,1.047495749933099
375,1.047554446137465
380,1.047607042411206
385,1.047654164750943
390,1.047696371863064
395,1.047734168811437
400,1.047768014714067
