time,v
0,0.0
5,0.0624159281706917
10,0.124425024680588
15,0.1857231871954381
20,0.2460479262073992
25,0.3051677186154751
30,0.3628795771759443
35,0.4190078712211338
40,0.4734037595323804
45,0.5259443951123561
50,0.5765316470083957
55,0.6250912382728403
60,0.6715713963272718
65,0.715940812217334
70,0.7581869853892182
75,0.7983143423019117
80,0.8363425089694172
85,0.8723042558005137
90,0.9062433626758486
95,0.9382134174333232
100,0.9682749336746982
105,0.9964956158918854
110,1.02294645535384
115,1.047703532813896
120,1.070842934943497
125,1.092443386772211
130,1.112583954799831
135,1.13134364216336
140,1.148799183673664
145,1.165026109791965
150,1.180097032322838
155,1.194083546117374
160,1.207053382089213
165,1.219073078539533
170,1.230204097824998
175,1.240507361013075
180,1.250038488542219
185,1.258850835269757
190,1.266994199898039
195,1.274516613261541
200,1.28146239628701
205,1.287874126700951
210,1.293790160262895
215,1.299247918938766
220,1.304280770902942
225,1.308920690143516
230,1.313197227558908
235,1.317138133285953
240,1.320769049925612
245,1.324113552657278
250,1.327193747560412
255,1.330029809282574
260,1.33264089244192
265,1.335044340660577
270,1.337256606144488
275,1.339292647612574
280,1.341166371619806
285,1.342890585210777
290,1.344476956246065
295,1.345936466857639
300,1.347279113490878
305,1.34851415417031
310,1.349650148716881
315,1.350694976716193
320,1.351655902547997
325,1.352539615729035
330,1.353352270995334
335,1.354099540638947
340,1.354786642408014
345,1.355418395090438
350,1.35599925580829
355,1.356533257757917
360,1.357024166497963
365,1.357475484183019
370,1.357890413253598
375,1.35827179147621
380,1.3586224064821
385,1.35894480782314
390,1.359241156787157
395,1.359513564730308
400,1.359764030514698
