time,v
0,0.0
5,0.0624118084247126
10,0.1243969383445832
15,0.1856369957973909
20,0.245857560856956
25,0.304817707449088
30,0.3623070683658943
35,0.4181448737158615
40,0.4721791092783729
45,0.5242855907973628
50,0.5743669120081891
55,0.622350933527337
60,0.668189267904075
65,0.7118552759950677
70,0.7533420153940877
75,0.7926601822558644
80,0.8298359477290874
85,0.8649087843341497
90,0.8979294714772655
95,0.9289581265863864
100,0.9580623129842868
105,0.9853154179900286
110,1.010795105303594
115,1.0345819424889
120,1.056758135192943
125,1.077406599528355
130,1.096610011169686
135,1.114450051198515
140,1.131006744834613
145,1.146358052450866
150,1.160579420972696
155,1.173743480608125
160,1.18591980534158
165,1.197174822597022
170,1.207571687750941
175,1.217170246049223
180,1.226027029744321
185,1.234195326902674
190,1.241725227855305
195,1.248663713931559
200,1.255054771558017
205,1.260939541092908
210,1.266356389981508
215,1.271341010459476
220,1.275926561158396
225,1.280143824425687
230,1.284021608420039
235,1.287586404539451
240,1.290862806926359
245,1.293873580292638
250,1.296639834795973
255,1.299180979087409
260,1.301515054335245
265,1.303658714518286
270,1.3056271492244
275,1.307434589732174
280,1.309094025969156
285,1.310617381877663
290,1.312015794921566
295,1.31329931276145
300,1.314477334882158
305,1.315558506628291
310,1.316550628600351
315,1.317461067944443
320,1.318296496490791
325,1.319063010442232
330,1.319766349728335
335,1.320411616138714
340,1.321003618214301
345,1.321546772094698
350,1.322045021650224
355,1.322502119277792
360,1.322921447016031
365,1.323306086538323
370,1.323658944704843
375,1.323982598055328
380,1.324279475456413
385,1.324551808712631
390,1.324801582175958
395,1.325030692299057
400,1.325240843402021
