time,v
0,0.0
5,0.0623864793685986
10,0.1242251894651404
15,0.1851105029184968
20,0.2446981948846161
25,0.3026925437312354
30,0.3588432037381319
35,0.4129435154576573
40,0.4648290207522995
45,0.5143755981191294
50,0.5614968251762722
55,0.6061410303769945
60,0.6482878410358545
65,0.6879446089020327
70,0.725142718636671
75,0.7599339119550946
80,0.7923867240057267
85,0.8225831211055218
90,0.8506154034927826
95,0.8765834104920875
100,0.9005920447600935
105,0.9227491185104864
110,0.9431635150909206
115,0.9619436513307352
120,0.9791962206643476
125,0.995025185140255
130,1.009530994006712
135,1.022810006340579
140,1.034954074102266
145,1.046050272492673
150,1.056180750539048
155,1.065422680251133
160,1.073848298848171
165,1.081525044755398
170,1.08851560281721
175,1.094877998011503
180,1.100665820102329
185,1.105928917884994
190,1.110712888298649
195,1.115059857026315
200,1.119008427447687
205,1.122594117520207
210,1.125849445386318
215,1.128804129309414
220,1.131485405577307
225,1.13391808366698
230,1.136124836512884
235,1.138126322780335
240,1.139941362097457
245,1.141587119402266
250,1.143079177168424
255,1.14443178226116
260,1.145657801642243
265,1.146769042683927
270,1.147776112279608
275,1.14868877129982
280,1.149515759190076
285,1.150265126950914
290,1.150944072222147
295,1.151559228120799
300,1.152116521308458
305,1.152621406589292
310,1.153078775375407
315,1.153493096896901
320,1.153868409792208
325,1.154208373912432
330,1.154516319748954
335,1.15479524522928
340,1.155047893118669
345,1.155276720579155
350,1.155483984456487
355,1.155671699209194
360,1.155841720952959
365,1.155995701395467
370,1.156135165980073
375,1.156261469441167
380,1.156375864251482
385,1.156479462047793
390,1.1565732893834
395,1.156658261845775
400,1.156735217540851
