time,v
0,0.0
5,0.0623463590591649
10,0.1239530367832976
15,0.1842793524612409
20,0.2428775219964948
25,0.2993766562695228
30,0.353478570038903
35,0.4049546472810162
40,0.4536420625727056
45,0.4994384518968011
50,0.5422960174682423
55,0.5822145772519796
60,0.6192344707739661
65,0.6534294380991013
70,0.6848997868972111
75,0.7137660387929773
80,0.740163196633074
85,0.7642357201459369
90,0.78613324005371
95,0.8060069951380749
100,0.8240069480818553
105,0.8402795198080344
110,0.8549658727288981
115,0.8682006686017909
120,0.8801112266423986
125,0.8908170116790942
130,0.900429388785105
135,0.9090515883256232
140,0.916778832853058
145,0.923698584558868
150,0.9298908996058324
155,0.9354288363355
160,0.9403787808254932
165,0.9448008294753814
170,0.9487495345005756
175,0.9522741634802316
180,0.9554190832246422
185,0.9582243274653136
190,0.9607258344456332
195,0.9629560174576762
200,0.9649437831199243
205,0.9667152348797112
210,0.9682935369684398
215,0.9696996250454556
220,0.9709520170623076
225,0.972067461637754
230,0.9730607298934
235,0.9739452066405327
240,0.974732651949286
245,0.975433741844523
250,0.976057828407258
255,0.9766134054878408
260,0.9771079054195138
265,0.9775480748141612
270,0.9779398165741078
275,0.97828848792128
280,0.9785987734015008
285,0.978874926852288
290,0.9791206634875724
295,0.9793393584520708
300,0.979533957342727
305,0.9797071350229652
310,0.9798612268061312
315,0.9799983512607644
320,0.9801203596905208
325,0.980228930219666
330,0.9803255300899756
335,0.9804114886965593
340,0.9804879686118616
345,0.9805560225744544
350,0.9806165716988718
355,0.9806704491588898
360,0.9807183848322693
365,0.9807610344063176
370,0.9807989641762956
375,0.9808326881907024
380,0.9808626628964088
385,0.980889298800432
390,0.9809129710860632
395,0.9809340313496142
400,0.9809528153179408
