time,v
0,0.0
5,0.062356640988733
10,0.1240226947518909
15,0.1844916838736761
20,0.2433415014458174
25,0.3002191802910104
30,0.3548370175573259
35,0.4069699694504396
40,0.4564525837926502
45,0.5031747085231271
50,0.5470766203686509
55,0.588143232544557
60,0.6263980416650909
65,0.6618969665087686
70,0.694722342933107
75,0.7249772473230961
80,0.7527802821802521
85,0.7782609182029013
90,0.8015554407832356
95,0.8228035069433121
100,0.8421452895678669
105,0.859719168627793
110,0.8756599188407184
115,0.8900973367512914
120,0.9031552473040164
125,0.914950830872937
130,0.9255942155550896
135,0.9351882848459468
140,0.9438286565136194
145,0.9516037941837218
150,0.958595222747774
155,0.9648778562776704
160,0.9705202741952388
165,0.9755849874461135
170,0.9801288451568856
175,0.9842037934859216
180,0.9878567496814948
185,0.9911302672544168
190,0.994062866868006
195,0.9966893115997324
200,0.9990410609108812
205,1.001146315309329
210,1.00303063508421
215,1.004716830567332
220,1.006225574402803
225,1.007575273138395
230,1.008782612436205
235,1.009862409414764
240,1.01082811772126
245,1.011691639956247
250,1.012463803939165
255,1.013154158694798
260,1.013771397243615
265,1.014323175382151
270,1.014816460547377
275,1.01525738678437
280,1.015651536491552
285,1.016003820225585
290,1.016318710626351
295,1.016600135745339
300,1.016851676665601
305,1.017076474336091
310,1.017277392818699
315,1.017456943441055
320,1.017617415349674
325,1.017760816117981
330,1.017888975560072
335,1.018003497975161
340,1.018105846289142
345,1.018197302128429
350,1.018279034750482
355,1.018352067915604
360,1.018417335640988
365,1.018475655737858
370,1.018527772577716
375,1.018574327548524
380,1.018615906365684
385,1.018653030064057
390,1.018686168412368
395,1.018715747674567
400,1.018742165987451
