time,v
0,0.0
5,0.0623880235828761
10,0.1242356829937526
15,0.1851426351362972
20,0.2447688237018557
25,0.3028217068277269
30,0.3590531573039199
35,0.4132578240555425
40,0.4652716737878068
45,0.5149702568464137
50,0.562266134204588
55,0.6071060698028682
60,0.6494676906634187
65,0.6893560320604433
70,0.7267999572615006
75,0.7618485837203148
80,0.7945678084374134
85,0.8250370195439026
90,0.8533460577249617
95,0.8795924659409114
100,0.903879045365142
105,0.9263117217068908
110,0.9469977167881004
115,0.966044015176562
120,0.983556093493478
125,0.9996369106960042
130,1.014386116646136
135,1.0278994506421
140,1.040268310541848
145,1.051579465397016
150,1.061914888368718
155,1.071351688757515
160,1.079962133818807
165,1.087813775129353
170,1.094969488943506
175,1.101487557920844
180,1.107421829653958
185,1.112822484284685
190,1.117735453660269
195,1.122203228749083
200,1.126264780144486
205,1.12995599421953
210,1.13330976957
215,1.136356215638276
220,1.139122915821249
225,1.141635069678022
230,1.143915677376935
235,1.145985761713656
240,1.147864448785289
245,1.149569237634246
250,1.151115990631748
255,1.152519257987718
260,1.153792161169608
265,1.154946777385228
270,1.155993945887933
275,1.156943663277639
280,1.157804879752161
285,1.158585845096537
290,1.159293962094864
295,1.159936015000674
300,1.160518129733413
305,1.161045880509427
310,1.161524333394144
315,1.161958066187579
320,1.162351264435065
325,1.162707686778481
330,1.163030786225807
335,1.163323650101823
340,1.163589123172016
345,1.163829742419662
350,1.164047849894422
355,1.164245530512547
360,1.164424711737661
365,1.164587107081829
370,1.164734299991222
375,1.164867704462277
380,1.164988615183739
385,1.165098200104686
390,1.16519751844228
395,1.16528753371727
400,1.165369113424416
