time,v
0,0.0
5,0.0623813325964389
10,0.1241902250829885
15,0.1850034841218752
20,0.244463090367468
25,0.3022628802027536
30,0.3581452552502795
35,0.4118995361241041
40,0.4633601580666081
45,0.5124043802368565
50,0.5589494281415738
55,0.6029490789485822
60,0.6443898576536622
65,0.6832870209759188
70,0.7196804747476653
75,0.7536307573365554
80,0.7852151881354844
85,0.8145242653489433
90,0.8416583764207142
95,0.8667248629714065
100,0.8898354360569162
105,0.9111039760880768
110,0.9306446679202168
115,0.948570464781474
120,0.9649918527759348
125,0.98001588424148
130,0.9937454472055908
135,1.00627873869846
140,1.01770891136911
145,1.028123865082829
150,1.037606157707875
155,1.046233012039679
160,1.054076404465598
165,1.061203250786452
170,1.067675526268675
175,1.073550403496467
180,1.078880465462443
185,1.083714418307654
190,1.088096712323991
195,1.092068221430283
200,1.095666326169858
205,1.098925242935682
210,1.10187624984058
215,1.104547813874636
220,1.106965944262169
225,1.109154270192879
230,1.111134306927552
235,1.112925613757145
240,1.114545943540052
245,1.116011453144188
250,1.117336757570144
255,1.118535189097449
260,1.11961874972451
265,1.120598425048319
270,1.121484055702757
275,1.122284672787829
280,1.123008340447978
285,1.123662468423413
290,1.124253662155909
295,1.124787996340212
300,1.12527087745576
305,1.125707284111177
310,1.126101638770359
315,1.126458014499864
320,1.126780039403384
325,1.127071030999139
330,1.127333967494663
335,1.127571550975044
340,1.127786223548242
345,1.127980187220941
350,1.128155442904719
355,1.128313785634967
360,1.128456854055655
365,1.128586111531884
370,1.128702899195506
375,1.128808410291577
380,1.128903741516351
385,1.128989866267159
390,1.129067679487605
395,1.129137963270409
400,1.12920143884924
