time,v
0,0.0
5,0.0623890531060492
10,0.1242426797636099
15,0.1851640634364032
20,0.2448159346097608
25,0.3029078834672773
30,0.3591932778510535
35,0.4134676597431891
40,0.4655673006607896
45,0.5153675550416104
50,0.5627803289649566
55,0.6077513640077893
60,0.6502569715692127
65,0.6903006566636313
70,0.7279096112800997
75,0.7631312083273487
80,0.7960295863274197
85,0.8266824104735964
90,0.8551778735822413
95,0.8816119760544997
100,0.9060861035577586
105,0.9287049074010332
110,0.9495744851804708
115,0.9688008433229996
120,0.9864886285059584
125,1.002740114976766
130,1.017654398504957
135,1.031326787002018
140,1.043848358484706
145,1.055305662078763
150,1.065780539277847
155,1.075350044625541
160,1.084086454398075
165,1.092057384893873
170,1.099325830859754
175,1.105950239091088
180,1.111984627862677
185,1.117479388428859
190,1.122480676690311
195,1.127031218147944
200,1.131170235076332
205,1.134933849703802
210,1.138355221473038
215,1.141464715641989
220,1.144290152427806
225,1.146856988029104
230,1.149188447435237
235,1.151305793781566
240,1.153228364246159
245,1.15497387873789
250,1.156558393425599
255,1.157996658881257
260,1.159301973704612
265,1.160486593458155
270,1.161561519282163
275,1.162536897755831
280,1.163421845032755
285,1.164224721790926
290,1.164953086251961
295,1.165613819032154
300,1.16621317970653
305,1.166756830696316
310,1.167249951397951
315,1.167697199428173
320,1.168102855975061
325,1.168470751777597
330,1.168804420064315
335,1.169107012823406
340,1.169381442063364
345,1.169630302083536
350,1.169855990895992
355,1.170060645400988
360,1.1702462362888
365,1.170414529694095
370,1.17056713922193
375,1.170705525253622
380,1.170831009762536
385,1.170944798735614
390,1.171047976199123
395,1.171141536807324
400,1.171226370271523
