time,v
0,0.0
5,0.0624123233598656
10,0.12440044650795
15,0.1856477722598146
20,0.2458813458525366
25,0.3048614206557256
30,0.3623785330612351
35,0.418252546474229
40,0.4723318207469587
45,0.5244923034969532
50,0.574636496240622
55,0.6226919722874209
60,0.668609887524787
65,0.7123630086171683
70,0.7539436919719943
75,0.7933618533222108
80,0.8306428328906658
85,0.8658252454144235
90,0.898959007620459
95,0.9301033882557704
100,0.959325132894308
105,0.9866968521860052
110,1.012295484612848
115,1.036200930700686
120,1.058494792236396
125,1.079259444875868
130,1.098577088744745
135,1.116528993197984
140,1.133194833601903
145,1.148652278349514
150,1.16297653719844
155,1.176240053860228
160,1.18851226211992
165,1.199859490838614
170,1.210344834279542
175,1.22002810969154
180,1.228965850232518
185,1.237211369981501
190,1.24481480676303
195,1.251823207510643
200,1.258280639420349
205,1.264228336564058
210,1.269704769457544
215,1.274745741024062
220,1.279384524614747
225,1.283652020680788
230,1.287577164029605
235,1.291186566244251
240,1.294504945580322
245,1.297555190860539
250,1.300358529959309
255,1.302934494609127
260,1.305301240433564
265,1.307475533255513
270,1.309472675477436
275,1.311307002070313
280,1.312991605363581
285,1.314538508314092
290,1.315958940470481
295,1.317263040776108
300,1.318460293438052
305,1.319559424563256
310,1.320568313369718
315,1.321494399511674
320,1.322344424502054
325,1.323124550813806
330,1.323840580187162
335,1.324497673557396
340,1.32510069482291
345,1.325654112304412
350,1.326161919252422
355,1.326627914241384
360,1.327055522822834
365,1.327447867574902
370,1.32780789366425
375,1.328138213614425
380,1.328441290023627
385,1.328719386310371
390,1.328974516362446
395,1.329208604395813
400,1.329423380629215
