time,v
0,0.0
5,0.0623839058656565
10,0.1242077045862668
15,0.1850569764911454
20,0.2445805802029448
25,0.3024775426491201
30,0.3584938203617601
35,0.4124207240881307
40,0.4640932214685052
45,0.5133878047166949
50,0.5602198163902716
55,0.6045402442468502
60,0.6463321276210866
65,0.6856067451940139
70,0.72239972337654
75,0.7567671913054703
80,0.78878207692187
85,0.8185306280342741
90,0.8461092111206872
95,0.8716214438145661
100,0.8951756715120465
105,0.9168827825298356
110,0.9368543562166256
115,0.9552011248893224
120,0.9720317254248648
125,0.9874517120743151
130,1.001562800159824
135,1.014462310390879
140,1.026242784836909
145,1.036991747515737
150,1.046791584807257
155,1.055719523371418
160,1.063847688251484
165,1.071243263933624
170,1.077968609816884
175,1.084081377356542
180,1.089634655082847
185,1.094677700428793
190,1.09925557867226
195,1.103409765894808
200,1.107178282372502
205,1.110595964498216
210,1.113694713579146
215,1.116503648818549
220,1.119049343562329
225,1.121356062824781
230,1.123445851058899
235,1.125338853275563
240,1.127053312920594
245,1.128605918541821
250,1.13001172995432
255,1.13128455746467
260,1.132436804321702
265,1.133479878497361
270,1.134423983231737
275,1.13527851665593
280,1.136051869323161
285,1.136751760646486
290,1.137385104554805
295,1.137958219232847
300,1.138476801149399
305,1.138946021810901
310,1.139370570679912
315,1.139754678405153
320,1.14010220228786
325,1.140416602217392
330,1.140701046993962
335,1.140958366963404
340,1.141191162280741
345,1.141401749068974
350,1.141592259698986
355,1.141764589563599
360,1.141920486900091
365,1.142061502817352
370,1.142189069766691
375,1.142304457415503
380,1.142408837408082
385,1.142503252634995
390,1.142588657713603
395,1.14266590241814
400,1.142735752601759
