time,v
0,0.0
5,0.0623499573192745
10,0.1239774072995916
15,0.1843536072228221
20,0.2430396921366653
25,0.2996709419519097
30,0.3539527065369142
35,0.4056574658205476
40,0.4546213132571009
45,0.5007390033167215
50,0.5439584272516507
55,0.584274077228473
60,0.6217203229179848
65,0.6563646298564804
70,0.6883010166244278
75,0.71764393583555
80,0.7445227184267605
85,0.7690766719835299
90,0.7914508700949049
95,0.8117926252310418
100,0.8302486086746161
105,0.8469625645143903
110,0.8620735549841202
115,0.8757146689741933
120,0.8880121243900819
125,0.8990846979813105
130,0.9090434219215884
135,0.9179914931463306
140,0.9260243483086664
145,0.9332298639328322
150,0.9396886610738338
155,0.9454744927229528
160,0.9506545479929506
165,0.9552897892909108
170,0.9594355705019167
175,0.9631421237549074
180,0.966454710760448
185,0.9694142314131736
190,0.972057539401131
195,0.9744178362268971
200,0.9765249424434544
205,0.9784056412802884
210,0.9800839582255052
215,0.9815814283035488
220,0.982917335369494
225,0.9841089618778144
230,0.9851717499244972
235,0.9861195486629536
240,0.9869647028972474
245,0.987718290612459
250,0.9883901641704644
255,0.9889891686395252
260,0.9895231551056062
265,0.9899991778279428
270,0.990423486061138
275,0.990801704279288
280,0.9911388028662196
285,0.9914392658083948
290,0.9917070438526236
295,0.9919457096159096
300,0.992158401749566
305,0.9923479641769148
310,0.9925168894527606
315,0.9926674403297224
320,0.9928015956176348
325,0.9929211556079292
330,0.9930276917209973
335,0.9931226355025272
340,0.9932072351236748
345,0.9932826283106908
350,0.9933498065145095
355,0.9934096734021473
360,0.9934630165296148
365,0.9935105530097236
370,0.9935528976496832
375,0.9935906097828592
380,0.9936241853006637
385,0.9936540699976012
390,0.9936806665471288
395,0.9937043501798194
400,0.9937254745489312
