time,v
0,0.0
5,0.0624148981774556
10,0.1244180057635705
15,0.1857016157960047
20,0.2460002896477802
25,0.3050801108461446
30,0.362736239636666
35,0.418791720704315
40,0.473096899437449
45,0.5255285928076208
50,0.5759887733812518
55,0.6244036702069756
60,0.6707223427032201
65,0.71491461815789
70,0.7569693052904859
75,0.79689241594614
80,0.8347051121773688
85,0.8704419971173336
90,0.9041484085764832
95,0.9358797942765612
100,0.9656982040753228
105,0.9936730323245112
110,1.019876646422704
115,1.044386651182758
120,1.067280204552951
125,1.088637344763252
130,1.108538121294816
135,1.127062438419601
140,1.14428771964452
145,1.160290181696093
150,1.175142928086435
155,1.188918070111658
160,1.201683608392023
165,1.213506406769475
170,1.224448003699575
175,1.234569567459752
180,1.243926591008669
185,1.252572440885255
190,1.260556879285448
195,1.267927866391007
200,1.274729601687797
205,1.281004451786324
210,1.28679062317435
215,1.292125286189231
220,1.297041591489302
225,1.301571276940609
230,1.305743683644566
235,1.309586326170737
240,1.313124562088314
245,1.316381713444947
250,1.31937967822027
255,1.322138363222192
260,1.324676679451084
265,1.327011791570528
270,1.329159875551842
275,1.331135724547426
280,1.332952969218643
285,1.334624256858605
290,1.336161019319435
295,1.337574069158592
300,1.338873218042145
305,1.34006755916938
310,1.341165479797075
315,1.342174715414967
320,1.343102367059023
325,1.343954992412435
330,1.344738608418844
335,1.345458759610743
340,1.346120546054949
345,1.346728677047444
350,1.347287508141684
355,1.347800940647459
360,1.348272683145957
365,1.348706142503734
370,1.349104404592598
375,1.349470268904986
380,1.349806444185748
385,1.350115417713113
390,1.350399202217969
395,1.350659951076765
400,1.350899576687398
