time,v
0,0.0
5,0.0623633262044565
10,0.1240680185415373
15,0.1846299884387849
20,0.2436441406849286
25,0.3007696500589658
30,0.3557262663399188
35,0.4082920089992214
40,0.4583005028096954
45,0.5056372950783156
50,0.5502355919705061
55,0.5920711717939598
60,0.631156977063842
65,0.6675375583194205
70,0.7012836027822357
75,0.7324867065237458
80,0.761254515761948
85,0.7877063322536269
90,0.8119692390164331
95,0.8341747640991263
100,0.8544560712484817
105,0.8729456487196464
110,0.8897734569587666
115,0.9050654888335998
120,0.9189426918383528
125,0.9315202007784236
130,0.942906831553828
135,0.9532047909488364
140,0.9625095596706992
145,0.9709099163474556
150,0.9784880672704191
155,0.9853198919686268
160,0.9914752017674948
165,0.9970179465229916
170,1.002006473897057
175,1.006494268230079
180,1.010529952575184
185,1.014157728467091
190,1.017417763795856
195,1.020346469930317
200,1.022976884655175
205,1.025338818074396
210,1.027459266428065
215,1.029362550937186
220,1.031070637685864
225,1.032603303485081
230,1.033978381028293
235,1.035211916289115
240,1.036318358943263
245,1.037310710689615
250,1.038200653085728
255,1.038998706758914
260,1.039714296389803
265,1.040355920479296
270,1.040931174784882
275,1.041446914763574
280,1.041909259253139
285,1.042323735116657
290,1.042695268340825
295,1.043028313807918
300,1.04332683379419
305,1.043594417166771
310,1.043834249094646
315,1.044049218178624
320,1.044241884474585
325,1.044414571500025
330,1.044569336766971
335,1.04470804916102
340,1.044832361871493
345,1.044943778251253
350,1.045043626167894
355,1.045133114615692
360,1.04521331000785
365,1.045285184111254
370,1.045349593414376
375,1.04540731617493
380,1.045459027710078
385,1.04550534596783
390,1.045546822619546
395,1.045583956357651
400,1.045617201263149
