time,v
0,0.0
5,0.0623808179705799
10,0.1241867298002928
15,0.1849927897321347
20,0.2444396073645686
25,0.3022199882419947
30,0.3580756326797686
35,0.4117954748857113
40,0.4632138564918357
45,0.5122082032698109
50,0.5586961300657226
55,0.6026319834152534
60,0.6440029950577506
65,0.6828252245723692
70,0.719139438270789
75,0.7530070581902003
80,0.7845062811223827
85,0.8137284524223651
90,0.8407747579045325
95,0.8657532736910313
100,0.8887763791313739
105,0.9099585412578836
110,0.9294144551980036
115,0.9472575071741868
120,0.9635985418993348
125,0.9785449003074652
130,0.992199694378159
135,1.004661286418768
140,1.016022941934036
145,1.026372627509535
150,1.035792927722015
155,1.044361057884438
160,1.052148958986555
165,1.059223487856032
170,1.065646538452926
175,1.071475184003765
180,1.076761906561597
185,1.081555295085522
190,1.085899680190907
195,1.089835810227506
200,1.093400940927984
205,1.09662916236815
210,1.099551630041609
215,1.102196678405426
220,1.104590207849419
225,1.106755718205512
230,1.10871462336933
235,1.11048636384749
240,1.112088598808713
245,1.113537377432467
250,1.11484723030877
255,1.116031392771946
260,1.117101791169725
265,1.118069325469012
270,1.118943768052061
275,1.119734075852238
280,1.120448251590996
285,1.121093641374421
290,1.121676796016117
295,1.122203735737151
300,1.12267981889723
305,1.123109977578104
310,1.123498592032664
315,1.123849698178452
320,1.124166879877561
325,1.124453430031647
330,1.124712287428495
335,1.124946131659428
340,1.125157372348753
345,1.125348191259937
350,1.125520562430763
355,1.125676262964997
360,1.125816909202597
365,1.125943948740911
370,1.126058704221668
375,1.126162355068533
380,1.126255982678922
385,1.126340548398134
390,1.126416933887567
395,1.126485910549553
400,1.126548189540414
