time,v
0,0.0
5,0.0624076892839305
10,0.1243688808359525
15,0.1855508336344255
20,0.2456674636411366
25,0.3044685009139293
30,0.3617364757566666
35,0.4172857092771015
40,0.4709613765990371
45,0.5226384362673461
50,0.5722204249630978
55,0.6196377034361052
60,0.6648457266914743
65,0.707822777367515
70,0.748567663062113
75,0.7870974315474587
80,0.8234449732439533
85,0.8576566586809685
90,0.8897901679450146
95,0.9199123723377244
100,0.948097309211088
105,0.9744244835386155
110,0.9989772409135012
115,1.02184134570398
120,1.043103679923975
125,1.062851318398239
130,1.081170569746004
135,1.09814623474285
140,1.113860964182837
145,1.128394884501881
150,1.141825176161547
155,1.154225805469092
160,1.1656673216912
165,1.17621680477512
170,1.18593777424384
175,1.194890186196479
180,1.203130464340568
185,1.210711598876208
190,1.217683221801402
195,1.224091722186049
200,1.229980383247324
205,1.235389548140457
210,1.240356721490418
215,1.244916680518705
220,1.249101644576057
225,1.252941436791752
230,1.256463842530161
235,1.259694389100091
240,1.262656679802752
245,1.265372492894247
250,1.26786200647923
255,1.27014365855471
260,1.272234590361314
265,1.274150579247082
270,1.275905933783401
275,1.277514076977972
280,1.278987203086021
285,1.280336468750359
290,1.281572299140137
295,1.282704037921419
300,1.2837404322849
305,1.28468950708102
310,1.285558460437623
315,1.286354104466324
320,1.287082578879553
325,1.287749474846748
330,1.288360061631902
335,1.288918992087731
340,1.289430654826589
345,1.28989907083179
350,1.290327811067696
355,1.290720279305704
360,1.29107952982507
365,1.291408336743782
370,1.291709319094588
375,1.291984783750103
380,1.292236906947632
385,1.292467684058488
390,1.292678879104792
395,1.292872181431851
400,1.293049102584149
