time,v
0,0.0
5,0.0623936864271724
10,0.1242741759638558
15,0.1852605583804336
20,0.2450281818547235
25,0.3032963521640434
30,0.3598253287607621
35,0.4144148683826089
40,0.4669028430315707
45,0.517163952438242
50,0.5651073876427823
55,0.6106745008484595
60,0.6538358681369568
65,0.6945882559843085
70,0.7329514399340656
75,0.7689650001910902
80,0.8026851730010709
85,0.8341818363874852
90,0.8635356928073266
95,0.8908356916264986
100,0.9161767100950076
105,0.9396574952276108
110,0.961378894433598
115,0.981442330347734
120,0.9999485284048474
125,1.01699647350046
130,1.032682573874738
135,1.047100009554293
140,1.060338242837598
145,1.072482669001004
150,1.083614386508832
155,1.093810067483213
160,1.103141910955444
165,1.111677663856706
170,1.119480726789216
175,1.126610256839492
180,1.133121246945521
185,1.139064625922792
190,1.144487649364624
195,1.149434129615627
200,1.153944345502957
205,1.158055521801933
210,1.161801881345942
215,1.165214957649964
220,1.168323701818589
225,1.171154627933453
230,1.173732126973768
235,1.176078428309641
240,1.178213978586038
245,1.180157393304046
250,1.181925744356109
255,1.183534600004308
260,1.184998179909175
265,1.186329491758139
270,1.187540348631387
275,1.188641605216948
280,1.189643059602044
285,1.190553748692635
290,1.191381796972022
295,1.192134711043908
300,1.192819226474588
305,1.193441568503228
310,1.19400732754377
315,1.194521650560279
320,1.194989187854576
325,1.195414182586639
330,1.195800502356134
335,1.196151645457701
340,1.196470823206842
345,1.19676092193421
350,1.197024603647703
355,1.197264251627273
360,1.197482070297152
365,1.197680028326516
370,1.19785994999751
375,1.198023462071188
380,1.198172070869209
385,1.198307127344452
390,1.198429868571829
395,1.198541417194473
400,1.198642790555166
