time,v
0,0.0
5,0.0623479011159465
10,0.123963480002285
15,0.1843111678645687
20,0.2429469941749737
25,0.2995027000897358
30,0.3536815979370313
35,0.4052555212838845
40,0.4540611604300606
45,0.4999948963840388
50,0.5430070663545178
55,0.5830951921096277
60,0.6202970455123439
65,0.6546836733584481
70,0.6863526887777595
75,0.7154220177918278
80,0.742024241837439
85,0.7663016252429127
90,0.7884018607764511
95,0.808474521251194
100,0.8266681763579058
105,0.8431281176081927
110,0.8579946247708148
115,0.87140170213274
120,0.88347621238307
125,0.8943373395384658
130,0.9040963185538836
135,0.9128563764295085
140,0.9207128368443858
145,0.927753347383344
150,0.9340582124391152
155,0.9397007935669296
160,0.9447478251867916
165,0.949259777016748
170,0.9532915442651522
175,0.9568928111129238
180,0.960108328264097
185,0.9629784977689771
190,0.9655396523413484
195,0.9678245375204476
200,0.9698624552542916
205,0.9716797919479188
210,0.9733000850401764
215,0.9747445205148124
220,0.97603194090419
225,0.9771793270707828
230,0.9782017239256318
235,0.9791127288718142
240,0.9799243286479636
245,0.9806473935967168
250,0.9812914618207856
255,0.9818652000432492
260,0.9823761966010068
265,0.9828313456395292
270,0.9832366812723
275,0.9835976859979116
280,0.983919154058608
285,0.9842054453740826
290,0.9844603665801936
295,0.9846873823236304
300,0.9848895142066
305,0.9850695122206032
310,0.9852297746358964
315,0.9853724828296688
320,0.9854995400121502
325,0.9856126767459692
330,0.9857134029063048
335,0.9858030916453188
340,0.9858829404906316
345,0.9859540386105492
350,0.9860173357597756
355,0.9860736953334324
360,0.9861238706370352
365,0.9861685439312384
370,0.9862083009786464
375,0.9862436749112172
380,0.986275138540828
385,0.986303117049391
390,0.9863279968231288
395,0.9863501391617832
400,0.986369887040793
