time,v
0,0.0
5,0.0624179882706742
10,0.1244390651197665
15,0.185766346843082
20,0.2461432608527255
25,0.3053431018969605
30,0.3631666308814937
35,0.4194409193711898
40,0.4740188172933933
45,0.5267782160814963
50,0.577620847007657
55,0.6264715054178887
60,0.6732768077148598
65,0.7180032625934125
70,0.7606357388177919
75,0.8011756523911249
80,0.8396394307120656
85,0.8760564097298527
90,0.9104670177598884
95,0.9429213112014344
100,0.9734766037087936
105,1.0021972780693
110,1.02915142573683
115,1.054412173391353
120,1.078053246945349
125,1.100152011216466
130,1.120784818162929
135,1.140027768658523
140,1.157955527744702
145,1.17464267363986
150,1.190161330376031
155,1.204582512669504
160,1.217973117436858
165,1.230398899900577
170,1.241920787842865
175,1.252599492177904
180,1.262490741135239
185,1.27164782699589
190,1.280120622843922
195,1.287957199946454
200,1.295202218458086
205,1.301898509895939
210,1.308084932920694
215,1.313799108631035
220,1.319074630466366
225,1.323944902057485
230,1.328439256477401
235,1.332585857335175
240,1.336410719282682
245,1.339938259323799
250,1.343191079060895
255,1.3461899889949
260,1.348954332071326
265,1.351501948294042
270,1.353849437392266
275,1.356012233408975
280,1.358004663494608
285,1.359840086374678
290,1.361530816202815
295,1.363088236811688
300,1.364522815052432
305,1.365844197740567
310,1.367061176412036
315,1.368181792715685
320,1.369213601406673
325,1.370163579236175
330,1.371038166950944
335,1.371843133651641
340,1.372584017915211
345,1.373265938117553
350,1.373893692062716
355,1.374471723304336
360,1.375003664078598
365,1.375493198244951
370,1.375943779713299
375,1.376358698178257
380,1.376740879835508
385,1.37709252955501
390,1.377416000039535
395,1.377713497755807
400,1.377987316685698
