time,v
0,0.0
5,0.0623602405278047
10,0.1240470953512171
15,0.1845661272057999
20,0.2435043576911925
25,0.3005153089557802
30,0.3553152276507186
35,0.407680645439931
40,0.4574455340947193
45,0.5044973484109985
50,0.5487724875947113
55,0.5902508878696288
60,0.6289503200194377
65,0.6649205560463248
70,0.6982376521848561
75,0.7289985133834762
80,0.7573158687922096
85,0.7833137532963323
90,0.8071235478263004
95,0.828880591001294
100,0.8487213455906468
105,0.8667810858506321
110,0.8831920613748266
115,0.8980820862678235
120,0.9115734987680244
125,0.9237824363257842
130,0.9348183740408048
135,0.944783878925266
140,0.9537745375522114
145,0.9618790198055446
150,0.9691792477174538
155,0.9757506823399424
160,0.9816625877757544
165,0.986978265355578
170,0.9917553655202888
175,0.996046710596012
180,0.9999001049607208
185,1.003359002701951
190,1.006462813134998
195,1.009247175137553
200,1.011744414395857
205,1.013983556775958
210,1.015990972586108
215,1.017790230178215
220,1.019402738332982
225,1.020847583075937
230,1.02214210807619
235,1.023301729437907
240,1.024340481598768
245,1.025270794143156
250,1.026103998198299
255,1.026850106619223
260,1.027518242112076
265,1.028116465244204
270,1.028652107827047
275,1.029131653251667
280,1.029560991614018
285,1.029945333328385
290,1.03028940954191
295,1.030597405319466
300,1.030873117903221
305,1.031119907683686
310,1.031340819137595
315,1.031538549560023
320,1.031715538619858
325,1.03187395053813
330,1.032015740447378
335,1.032142644393458
340,1.032256229251534
345,1.032357887442972
350,1.032448874254472
355,1.032530306360255
360,1.03260318899868
365,1.032668417515153
370,1.032726796817556
375,1.032779037232856
380,1.032825771044877
385,1.032867568935581
390,1.032904942811885
395,1.032938355113715
400,1.032968232445236
