time,v
0,0.0
5,0.0623751576998567
10,0.1241482959372997
15,0.1848752411984117
20,0.2441816229558068
25,0.3017490659507047
30,0.3573117671233879
35,0.4106546627928427
40,0.4616113430540546
45,0.5100613506996625
50,0.5559268551705626
55,0.5991687086051876
60,0.6397821170559687
65,0.6777921190807961
70,0.7132490352105779
75,0.7462240363529329
80,0.7768049406189684
85,0.8050923281439274
90,0.831196035897575
95,0.8552320650450634
100,0.8773199081381964
105,0.897580285736699
110,0.9161332707225924
115,0.9330967708621392
120,0.9485853347418286
125,0.9627092445585412
130,0.975573850139364
135,0.9872791213044452
140,0.9979193717576416
145,1.007583126932676
150,1.016353109092939
155,1.024306314323427
160,1.031514180587481
165,1.038042808331862
170,1.043953108263423
175,1.049300992526156
180,1.054137827356373
185,1.058510823935319
190,1.06246299088096
195,1.066033678994568
200,1.069258766243804
205,1.072170956463126
210,1.07480002919863
215,1.077172968956356
220,1.079314388226384
225,1.081246483553393
230,1.082989509081665
235,1.084561680104354
240,1.085979629052564
245,1.087258266455438
250,1.088411236134091
255,1.089450717505977
260,1.090387882187329
265,1.091232667444295
270,1.091994195044115
275,1.092680574183877
280,1.093299230376622
285,1.09385678578243
290,1.094359274037262
295,1.094812100343354
300,1.095220166582574
305,1.095587882038555
310,1.095919226231595
315,1.096217794083783
320,1.096486814274753
325,1.096729215197752
330,1.096947616264355
335,1.097144400927401
340,1.097321694686321
345,1.097481436762582
350,1.097625351783517
355,1.097755017310765
360,1.097871832489083
365,1.097977080115453
370,1.098071895350764
375,1.098157320589774
380,1.098234277030004
385,1.098303610288234
390,1.098366056227804
395,1.098422291670011
400,1.0984729232704
